time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461450000	-24.1656	-6.9088	4.75851	2.3698	-0.524385	radar	15882.3	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3343	-6.63787	4.91532	2.30511	-0.570542	lidar	23544.2	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5019	-6.45989	4.88982	2.27195	-0.590226	radar	16013.1	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.5898	-6.3434	4.6845	2.25248	-0.578486	lidar	23614.8	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7305	-6.15719	4.68761	2.22343	-0.575937	radar	16027.2	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9177	-5.94108	4.79507	2.19749	-0.572422	lidar	24946.3	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0497	-5.734	4.81583	2.16748	-0.567927	radar	16321.3	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1799	-5.57078	4.74718	2.15031	-0.554777	lidar	24908.4	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3346	-5.38417	4.78243	2.14745	-0.503287	radar	16639.1	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4827	-5.15101	4.86203	2.11908	-0.507037	lidar	25401.9	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6132	-4.9775	4.83309	2.12005	-0.451377	radar	16207.6	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7259	-4.81629	4.73592	2.10703	-0.440039	lidar	25558	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8465	-4.60955	4.74833	2.08798	-0.431619	radar	16950.2	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9634	-4.35524	4.83852	2.05466	-0.445807	lidar	25838.1	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.071	-4.13276	4.80108	2.00384	-0.524938	radar	17606.8	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1662	-3.83261	4.95522	1.95677	-0.549883	lidar	25993.7	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2398	-3.59046	4.93825	1.89998	-0.621927	radar	17502	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2664	-3.32426	4.96139	1.84607	-0.6481	lidar	25638.7	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3169	-3.07642	4.96423	1.79976	-0.678447	radar	17493.9	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3369	-2.85232	4.90462	1.75829	-0.68762	lidar	25892.9	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3958	-2.62989	4.87659	1.74047	-0.655392	radar	17516.9	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.467	-2.50473	4.65292	1.73538	-0.627529	lidar	26849.2	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5232	-2.27249	4.67243	1.72272	-0.585475	radar	17962.4	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5718	-2.08494	4.58744	1.70432	-0.574228	lidar	26743.6	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6033	-1.85226	4.60252	1.68813	-0.538922	radar	17859.5	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6024	-1.59382	4.65627	1.64932	-0.552012	lidar	26258.5	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.5987	-1.3709	4.63051	1.60496	-0.590333	radar	17791.8	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6026	-1.14071	4.62793	1.5753	-0.590519	lidar	26486.2	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6323	-0.922582	4.60546	1.56235	-0.565401	radar	18309.1	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6448	-0.658717	4.68278	1.53958	-0.558273	lidar	26720.4	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6319	-0.416095	4.70896	1.49885	-0.593767	radar	18603.7	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5869	-0.0989636	4.88685	1.45848	-0.603869	lidar	26140	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5677	0.143883	4.89256	1.4294	-0.608981	radar	7790.47	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5439	0.45116	5.03574	1.40542	-0.599694	lidar	26464.5	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5327	0.693113	5.00686	1.40077	-0.547911	radar	18409.5	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5255	0.980181	5.09258	1.38938	-0.528969	lidar	26700.5	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4873	1.25216	5.12049	1.38675	-0.466114	radar	17403.5	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4319	1.47549	5.06157	1.35977	-0.470881	lidar	26065.6	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3926	1.68935	4.97871	1.34705	-0.446215	radar	18477.8	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3402	1.88352	4.87436	1.32326	-0.448908	lidar	26047.5	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.271	2.11361	4.87261	1.29202	-0.470286	radar	17818.5	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2115	2.29053	4.74846	1.26719	-0.472996	lidar	25903.1	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1487	2.51314	4.72254	1.25632	-0.440996	radar	17550.4	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0707	2.76099	4.77519	1.23592	-0.438488	lidar	25669.4	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9746	2.98302	4.80884	1.18887	-0.503509	radar	17595.1	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8702	3.2795	4.97194	1.16891	-0.495421	lidar	25366.1	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7866	3.51211	4.97697	1.14942	-0.491786	radar	17378.1	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6821	3.70305	4.90469	1.11957	-0.498906	lidar	25091.3	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5657	3.90845	4.88623	1.0872	-0.51296	radar	17137.8	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.5018	4.0731	4.7502	1.07071	-0.50509	lidar	25357.6	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3795	4.27051	4.73885	1.04013	-0.51432	radar	16896.1	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2169	4.4988	4.81935	1.00593	-0.522366	lidar	24153.1	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0676	4.69227	4.78419	0.983144	-0.497793	radar	16178.7	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.95	4.88477	4.76082	0.962794	-0.493133	lidar	24310.6	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7942	5.07376	4.76346	0.932347	-0.497695	radar	16143.9	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6229	5.29878	4.85589	0.907525	-0.495408	lidar	23504.5	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4502	5.47763	4.89345	0.861966	-0.540652	radar	16179.1	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2618	5.65073	4.90024	0.823925	-0.553114	lidar	22901.4	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0974	5.80888	4.88333	0.78636	-0.57646	radar	16332.2	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.923	5.96744	4.86208	0.754127	-0.581001	lidar	22688.1	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7827	6.14822	4.73066	0.766748	-0.484528	radar	15477.6	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6177	6.3022	4.70899	0.741826	-0.486017	lidar	22379.1	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4708	6.46973	4.65304	0.737803	-0.445689	radar	15601.4	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2381	6.71797	4.87921	0.731605	-0.420309	lidar	21549.4	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0436	6.8558	4.83906	0.703503	-0.422132	radar	15156	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8281	7.03589	4.91761	0.683811	-0.418473	lidar	21123.9	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6147	7.17143	4.94421	0.644938	-0.451099	radar	14850.8	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4321	7.31224	4.91415	0.624142	-0.449834	lidar	20934	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.1987	7.44548	5.03182	0.573793	-0.513857	radar	14581.6	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0164	7.60718	5.03194	0.56483	-0.494465	lidar	20615.6	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8316	7.78368	4.97711	0.577943	-0.421207	radar	14203.1	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6253	7.92375	4.98163	0.559869	-0.417591	lidar	19859.8	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4356	8.05675	4.93254	0.548674	-0.399144	radar	14424.4	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2205	8.07311	4.78355	0.485358	-0.453732	lidar	18908.1	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0311	8.22278	4.69409	0.500636	-0.375043	radar	13585.6	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8546	8.37863	4.70908	0.505264	-0.346862	lidar	19275.6	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6089	8.49344	4.83905	0.469559	-0.389892	radar	13283.9	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3534	8.64218	4.95134	0.460663	-0.374418	lidar	18086.7	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1563	8.7726	4.86523	0.469473	-0.316657	radar	13424.1	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9629	8.8681	4.81191	0.451868	-0.32006	lidar	17985.3	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7664	8.98175	4.73759	0.453488	-0.281406	radar	13259.2	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5489	9.05029	4.70301	0.424484	-0.299871	lidar	17203.4	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.3043	9.16148	4.80816	0.405332	-0.315085	radar	12511.9	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0107	9.26367	4.93501	0.383643	-0.319285	lidar	16197.5	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7948	9.34479	4.91536	0.362901	-0.329892	radar	12929.4	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5347	9.45342	4.99054	0.352758	-0.320556	lidar	16037.4	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2661	9.48588	5.08723	0.292948	-0.403066	radar	12393.5	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.96	9.63098	5.27001	0.298529	-0.367882	lidar	15337	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7108	9.73326	5.21134	0.30595	-0.3116	radar	11784	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4327	9.84274	5.29442	0.301974	-0.295662	lidar	14883.3	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.1794	9.92753	5.30919	0.289416	-0.294837	radar	11751	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9052	10.0507	5.39125	0.294146	-0.269876	lidar	14493.8	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6447	10.1255	5.3955	0.279401	-0.271908	radar	11455.3	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.4027	10.2221	5.38816	0.276907	-0.259035	lidar	14155.3	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1394	10.2981	5.41697	0.262039	-0.267224	radar	11188.8	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.921	10.2987	5.27688	0.223047	-0.300307	lidar	13444.4	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.6725	10.3656	5.24089	0.217578	-0.280103	radar	10996	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4704	10.3363	5.07149	0.170804	-0.323137	lidar	12941.1	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1642	10.3712	5.26851	0.135381	-0.370965	radar	10308.7	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9043	10.422	5.28013	0.124328	-0.361475	lidar	12434.7	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.668	10.4521	5.10782	0.124735	-0.306552	radar	10495.3	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4379	10.4051	5.01152	0.0760089	-0.350394	lidar	11671.5	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1795	10.4272	5.02024	0.0620273	-0.342966	radar	10093.5	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8543	10.5993	5.25332	0.116397	-0.246868	lidar	11596	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.5984	10.6632	5.1835	0.134013	-0.184414	radar	9778.43	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3588	10.6535	5.12496	0.105301	-0.20979	lidar	10832.4	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.095	10.678	5.16086	0.0910578	-0.219698	radar	9582.16	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8365	10.777	5.21103	0.114063	-0.177042	lidar	10806.7	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5682	10.8308	5.22782	0.119632	-0.153231	radar	9224.93	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3478	10.7848	5.10681	0.0780619	-0.196356	lidar	9927.09	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.0926	10.8199	5.08273	0.0813273	-0.169754	radar	9066.16	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8445	10.8877	5.10192	0.0936275	-0.144196	lidar	9895.92	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5641	10.9097	5.162	0.0846377	-0.148631	radar	8604.42	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3423	10.9193	5.08797	0.0714678	-0.156703	lidar	9375.56	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0759	10.851	5.24637	-0.00739383	-0.303043	radar	8842.21	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7765	10.8249	5.30744	-0.0310443	-0.312128	lidar	8462.59	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5217	10.8228	5.26689	-0.0398817	-0.297421	radar	8460.3	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2924	10.8121	5.20293	-0.055843	-0.300242	lidar	8472.06	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0491	10.8661	5.03512	-0.0161752	-0.187553	radar	8054.11	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.78369	10.9191	5.08573	0.000546947	-0.154341	lidar	8221	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.56328	10.8914	5.00505	-0.0203931	-0.170861	radar	8184.11	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.29757	10.9228	5.05095	-0.0118652	-0.149345	lidar	7789.88	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.05869	10.8979	4.99872	-0.0260378	-0.152157	radar	7719.38	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.78723	10.9355	5.05955	-0.0130245	-0.126366	lidar	7469.77	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.55647	10.8861	4.99815	-0.0404901	-0.152915	radar	7534.63	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.41125	10.797	4.75946	-0.0885452	-0.204665	lidar	7027.19	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.16531	10.8058	4.74592	-0.0778766	-0.166675	radar	7122.56	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.79845	10.8713	5.03329	-0.0387761	-0.103874	lidar	6637.26	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.53535	10.8723	5.01993	-0.028335	-0.067764	radar	6768.32	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.25358	10.865	5.08311	-0.0293681	-0.0641064	lidar	6285.08	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.01965	10.8965	4.99035	-0.000407723	0.00310377	radar	6816.29	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
